0,1,2,3,4
Person5,Person13,0.5798,[-3 -4  1 -1 -5 -2 -3  0  0  2  2  3  3 -3  1  2 -1  2  1  2  2  3  1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person5,Person15,0.5710,[ 2 -1 -7 -4 -1  2 -1  1  1  1  1  3  2  3 -2  2  0  3  2  1  1  2  2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person5,Person25,0.5509,[-3 -4 -2 -1 -8 -2 -1  2 -1  2  2  2  2  1  2 -3  0 -1 -3 -2  2  3  1],"Sunday, Friday"
Person5,Person26,0.5455,[-5  3 -2 -5 -4 -3  0  0 -2  1  2 -1  2 -1  1 -1  1 -1 -2 -2  1  0 -2],"Tuesday, Monday, Friday, Thursday, Wednesday"
Person5,Person10,0.4796,[-1 -5 -6 -5 -1 -5 -4 -3 -2 -1  0 -3 -3 -1  1 -1  1  2 -2 -2  0 -2 -2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person5,Person4,0.4076,[ 5 -6 -6 -7  0 -6 -5  0 -4  1  0  0  0 -2  3 -1  1  3  2  1 -2  2  0],"Tuesday, Thursday, Wednesday, Friday"
Person5,Person33,0.3466,[ 5 -5 -4 -2 -1 -2 -5  0 -6  1  2  3  3  0 -1 -1  1  2 -1  3  3  2  3],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person5,Person38,0.3272,[-1 -3 -2 -3  2  0  2  1  1 -1 -2  2  3  2  2  0 -1  3  1  2 -1  1  2],"Sunday, Wednesday"
Person5,Person169,0.1063,[ 1 -2  0  2 -4 -3  0  1  0  1  0  1  3 -3  3  2 -1  2  2  3  1  2  2],"Monday, Tuesday, Sunday, Wednesday"
Person6,Person28,0.7738,[-3 -7 -5 -5 -5 -1  0  0  0  1 -1  3  2  3 -3 -1  1  2  1  1  0  3  0],"Sunday, Thursday"
Person6,Person29,0.7493,"[ -5 -10  -3 -11  -3   3  -3  -2   0  -1  -2   1   3  -1   3  -2   1   1
   1  -1   1   2   0]","Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person6,Person11,0.7457,"[-12  -8  -8  -8  -8   1  -3  -2   2   0   1   3   2   0  -3   0   1   2
  -3   1   3   3   1]","Tuesday, Sunday, Thursday"
Person6,Person180,0.6851,[-5 -3 -4 -4 -4  0 -1  1  1  0  1  1  0  0 -2  1  1 -2  1  1  0  1  1],"Tuesday, Sunday, Thursday, Friday"
Person6,Person8,0.6820,[-3 -7 -6 -2 -3  3 -4  0  0  2  0  1  1  2  1  0  0  1 -2  1  1  1  1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person6,Person15,0.6264,[ 2 -1 -7 -4 -1  2 -1  1  1  1  1  3  2  3 -2  2  0  3  2  1  1  2  2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person6,Person186,0.6050,[-2  0 -4 -3 -2  1 -3 -2  0  1  2  3  2 -2  1  2  1  2 -2  1  1  1  1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person6,Person19,0.6028,[-6 -2 -6 -5 -6  0 -4  0 -1  3 -2  3  3  0  2 -1  1 -1  1 -2  3  3  1],"Tuesday, Sunday, Monday, Friday, Thursday"
Person6,Person30,0.5037,[ 2 -2 -2 -8 -4 -5 -4  0 -2  0 -1  3  2 -2  3 -3  1  2 -3  2  1  1  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person6,Person20,0.4479,[-2 -2 -3 -4 -7  0 -4  3 -1 -3 -2 -3  3 -2 -3 -3  1  1 -1  1  0  3 -1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person6,Person35,0.4285,[-2  0 -3 -3 -6 -4 -3  1 -3  0  1  3  3 -3 -3 -2  1  1  0  3  0  2 -1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person6,Person4,0.3598,[ 5 -6 -6 -7  0 -6 -5  0 -4  1  0  0  0 -2  3 -1  1  3  2  1 -2  2  0],"Tuesday, Thursday, Wednesday, Friday"
Person6,Person169,0.1911,[ 1 -2  0  2 -4 -3  0  1  0  1  0  1  3 -3  3  2 -1  2  2  3  1  2  2],"Monday, Tuesday, Sunday, Wednesday"
Person7,Person156,0.4549,[-9  0 -3 -3 -5 -2 -2  1  1  2  1  3  3 -3 -1  3  1  2  1  2  3  0  2],"Tuesday, Sunday, Monday, Thursday, Wednesday"
Person7,Person42,0.2343,[-5 -4 -5 -5 -2  0 -2 -2 -1  0 -1  1  1  2  0  1  1  3 -2  0  0  1  2],"Tuesday, Sunday, Thursday, Wednesday"
Person8,Person21,0.7094,[-3 -5 -3 -5 -2  1 -3  2  1 -2  0  2  0  0 -3  0  0  3 -2  1  2  0 -1],"Tuesday, Sunday, Monday, Friday, Wednesday"
Person8,Person167,0.6966,[-9 -3 -8 -6 -5  3 -1  0 -4  1  2  2  2  1 -3  2  0  2 -3 -1  1  1 -3],"Monday, Tuesday, Sunday, Wednesday"
Person8,Person5,0.6924,"[ -5  -4  -5 -10  -5   1  -4   0   2   2   0   3   3  -2  -2   1   1   3
  -2  -2   2   2   0]","Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person8,Person6,0.6820,"[ -2  -7  -1 -11  -6   3  -3  -1   2   3   2   3   3   3  -2   3   0   2
   0   3   2   3   1]","Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person8,Person36,0.5581,[-9 -3 -8 -8 -9 -6 -2 -5  1  1 -2  3  3 -2  0  2 -1  2 -2  0  2  1 -2],"Tuesday, Sunday, Friday, Thursday, Wednesday"
Person8,Person13,0.4785,[-3 -4  1 -1 -5 -2 -3  0  0  2  2  3  3 -3  1  2 -1  2  1  2  2  3  1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person8,Person10,0.4711,[-1 -5 -6 -5 -1 -5 -4 -3 -2 -1  0 -3 -3 -1  1 -1  1  2 -2 -2  0 -2 -2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person8,Person22,0.4628,"[ -6  -3   1  -6 -11  -1  -4   0   1   0   0  -2   0  -2  -1   3   1   2
  -2  -1  -1   3   1]","Sunday, Monday, Friday, Thursday, Wednesday"
Person8,Person187,0.4522,[-3 -4  0 -9 -4  2 -2  1  3  3 -2  2  3 -3 -3  3  1  3  3 -2  2  3  3],"Monday, Sunday, Wednesday"
Person9,Person10,0.8628,[-1 -5 -6 -5 -1 -5 -4 -3 -2 -1  0 -3 -3 -1  1 -1  1  2 -2 -2  0 -2 -2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person57,0.8133,[-4 -6 -8 -8 -4 -7  0  1 -1  0  0  1  3 -2 -1  0  0  3 -2  1  1  2  0],"Sunday, Thursday, Friday"
Person9,Person77,0.7964,"[ -5  -2  -5 -12  -7  -8   0  -2  -2  -2  -2   2   3   1  -2   1   1   2
  -2   0  -1   1  -2]","Sunday, Thursday, Wednesday, Friday"
Person9,Person96,0.7727,[-4 -4 -5 -8 -6 -5 -2  1 -5  1  2  1  1  3 -3 -3  0  3 -3  0 -2  1 -3],"Tuesday, Sunday, Monday, Friday, Thursday"
Person9,Person94,0.7624,[-3 -9 -4 -9 -3 -3 -1  1 -2 -1  0  1  3 -1  1  0  0  2 -1  2 -2  2  0],"Monday, Tuesday, Friday"
Person9,Person172,0.7360,[-3 -4 -4 -5 -2 -3 -6 -2 -1  1  1  3  3  0 -1 -2 -1  2  1  1  2  2  1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person95,0.7347,[-7 -8 -9 -8 -9 -7 -2  1 -1  2  1  2  3  2 -2 -2  0 -1 -2 -1 -3  2  1],"Tuesday, Sunday, Monday, Friday, Thursday"
Person9,Person4,0.7202,[ 5 -6 -6 -7  0 -6 -5  0 -4  1  0  0  0 -2  3 -1  1  3  2  1 -2  2  0],"Tuesday, Thursday, Wednesday, Friday"
Person9,Person109,0.7197,[-3 -9 -4 -6 -1 -2 -5  1 -6 -2 -2  2  3  1 -3 -2 -1  3  1  3 -1  3  1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person36,0.7167,[-9 -3 -8 -8 -9 -6 -2 -5  1  1 -2  3  3 -2  0  2 -1  2 -2  0  2  1 -2],"Tuesday, Sunday, Friday, Thursday, Wednesday"
Person9,Person23,0.7144,"[ -9  -6  -5 -13  -8  -2  -1  -3   2   0  -1   3   3  -3  -2   1   1   0
  -1  -1   0   1   1]","Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person159,0.7105,"[-13  -9  -6 -11  -9  -5  -1   0   2   2   3   0   3  -3  -3   0   0   3
   1   1   0   1   1]",Tuesday
Person9,Person118,0.7031,"[ -7 -12  -8  -9   0  -6  -2   1   1   2   2   3   3  -2  -2   1   1   2
  -1   2  -1   3   1]","Monday, Sunday"
Person9,Person78,0.7000,"[ -4 -10  -2 -11  -6   0  -6  -2   0   2   1   0   2   1   1   0   1   2
  -3  -1  -1   0   0]","Tuesday, Sunday, Thursday, Friday"
Person9,Person76,0.6996,[-4 -4 -3 -7 -5 -3 -3  1  0 -1 -1  2  3 -2  1  1  1  2 -2  2  3  1 -2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person120,0.6938,[-5 -6 -4 -4 -2 -7 -1 -1 -1  2  0  1  3 -1 -2  0  1  2 -2  2  1  3  2],"Tuesday, Thursday, Wednesday, Friday"
Person9,Person37,0.6907,"[ -1  -5   1 -12  -6  -1  -2  -1  -4   1  -1   0   1   1   2   1   0   2
  -3   1   0  -1   0]","Monday, Tuesday, Sunday, Friday"
Person9,Person191,0.6893,[-7 -5 -5 -8 -6 -3 -2  0  0  2  1  2  3 -1 -2 -1  1 -1 -2 -2 -2  2  0],"Thursday, Wednesday, Friday"
Person9,Person30,0.6866,[ 2 -2 -2 -8 -4 -5 -4  0 -2  0 -1  3  2 -2  3 -3  1  2 -3  2  1  1  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person129,0.6847,[-4 -2 -2 -9 -5 -3 -1 -2 -1 -1 -1  2  3  2 -2 -1  1 -2 -2  0  1  1  2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person115,0.6725,"[ -1  -6  -1 -12  -6  -6  -3   3  -6   3   3   3   3   3  -3  -3   0   3
  -3   3   1   3   3]","Monday, Tuesday, Friday"
Person9,Person160,0.6617,[-5 -5 -8 -6 -2 -4  3  3  1 -3 -3 -3  1  2 -3 -1 -1  3 -2 -3  1 -1  0],"Tuesday, Sunday, Monday, Thursday, Wednesday"
Person9,Person188,0.6611,"[ -3 -12  -6  -8  -8  -3  -6   1   1   2   0   1   3   3   0  -3   1   3
  -3   3  -3   2   2]","Thursday, Wednesday, Friday"
Person9,Person41,0.6582,[-6 -4  2 -7 -5 -5 -3 -1 -1  0 -1  1  2 -1  0  1  0  3 -3  1  0  2  0],"Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person91,0.6473,[-8 -4 -8 -6 -2  0  0  0 -2 -1 -1  2  1  1 -3 -2 -1  2 -1  2 -2  2  2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person29,0.6381,"[ -5 -10  -3 -11  -3   3  -3  -2   0  -1  -2   1   3  -1   3  -2   1   1
   1  -1   1   2   0]","Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person5,0.6272,"[ -5  -4  -5 -10  -5   1  -4   0   2   2   0   3   3  -2  -2   1   1   3
  -2  -2   2   2   0]","Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person21,0.6259,[-3 -5 -3 -5 -2  1 -3  2  1 -2  0  2  0  0 -3  0  0  3 -2  1  2  0 -1],"Tuesday, Sunday, Monday, Friday, Wednesday"
Person9,Person144,0.6238,[-7 -6 -4 -5 -2 -1 -3 -1 -4  1  0  0  3  0  2  0  0  3 -3  1  3  3  3],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person90,0.6233,[-5 -6 -7  0 -3 -5 -2  0 -1  2 -2  1  1 -1 -3 -3  0  3 -3  1 -3  1  1],"Monday, Sunday, Thursday, Friday"
Person9,Person28,0.6222,[-3 -7 -5 -5 -5 -1  0  0  0  1 -1  3  2  3 -3 -1  1  2  1  1  0  3  0],"Sunday, Thursday"
Person9,Person11,0.6049,"[-12  -8  -8  -8  -8   1  -3  -2   2   0   1   3   2   0  -3   0   1   2
  -3   1   3   3   1]","Tuesday, Sunday, Thursday"
Person9,Person35,0.5790,[-2  0 -3 -3 -6 -4 -3  1 -3  0  1  3  3 -3 -3 -2  1  1  0  3  0  2 -1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person2,0.5680,[-3 -1 -6 -7 -8  2 -3  0 -1  0 -1  1  1 -3  3 -1  1  3  1 -3 -1  3 -1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person121,0.5577,[-2 -7 -2 -7 -5 -1 -2 -1  1  3 -1  3  3 -2  3  3  0  2 -3  1  3  1 -1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person180,0.5516,[-5 -3 -4 -4 -4  0 -1  1  1  0  1  1  0  0 -2  1  1 -2  1  1  0  1  1],"Tuesday, Sunday, Thursday, Friday"
Person9,Person136,0.5504,"[  4  -5 -10  -8  -5   1   0   1   0   1   0   3   1   2  -2  -1  -3   3
  -1   3  -1   2   3]","Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person98,0.5455,[-6 -2 -3 -3 -4  1 -1 -2 -1 -3 -1  0  2  0  0  0  1  2 -2  1 -1  0 -1],"Monday, Wednesday, Friday"
Person9,Person122,0.5419,[-4 -7 -6 -6 -3  1  0  2  1 -1 -1  3  3  0  0  0  1  2  3  2 -1  3  2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person54,0.5380,"[-12  -2  -8  -6  -9  -3  -3   2  -1   2   1   1   1   3  -1  -2   1  -3
  -2  -1  -3   2  -1]","Monday, Tuesday, Sunday, Wednesday"
Person9,Person167,0.5368,[-9 -3 -8 -6 -5  3 -1  0 -4  1  2  2  2  1 -3  2  0  2 -3 -1  1  1 -3],"Monday, Tuesday, Sunday, Wednesday"
Person9,Person70,0.5309,[-4 -2 -3 -6 -2 -1 -3  0  1  2  2  0  2  1  0  0  0  0 -1  3 -2  2  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person19,0.5267,[-6 -2 -6 -5 -6  0 -4  0 -1  3 -2  3  3  0  2 -1  1 -1  1 -2  3  3  1],"Tuesday, Sunday, Monday, Friday, Thursday"
Person9,Person68,0.5163,[-3 -4 -2 -6 -4  1 -3  0  1  2  1  2  3 -2 -3 -3  1  3  3  3  0  3  2],"Tuesday, Sunday, Thursday, Friday"
Person9,Person193,0.5110,[-5  1 -2 -3  0 -2 -1  1 -1  0 -1  1  2  0 -1 -1  0  3 -1  0  2  1  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person60,0.5077,[-1 -4 -4 -5 -4  0 -3  0  1  2  3  3  3  1 -3 -1  1 -1  0  2  1  2  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person173,0.5060,[-6 -4 -7 -5 -5  2  0 -4 -4  2  1  2  2  2 -3  2  1 -3 -2  1  0  2  1],"Tuesday, Sunday, Thursday, Friday"
Person9,Person20,0.5058,[-2 -2 -3 -4 -7  0 -4  3 -1 -3 -2 -3  3 -2 -3 -3  1  1 -1  1  0  3 -1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person17,0.5036,[-5  1 -6 -6 -3 -1 -4  2  1  2 -1  2  3 -3 -2  1  1  3 -1  1  2  3  2],"Tuesday, Sunday, Monday, Thursday, Wednesday"
Person9,Person113,0.5029,[-3 -6 -4 -4 -6  1  0  1  0  1  1  2  1  3  0 -1 -1  0  0  2  0  2  1],"Tuesday, Wednesday, Friday"
Person9,Person190,0.4924,[-1 -3 -3 -4 -2 -1 -3  0  1  1  2  3  3 -3 -3  3  0  3  1  3  0  1  3],"Sunday, Friday"
Person9,Person82,0.4826,[-3 -4 -4 -6  3 -4 -3  2  1  2  2  3  2 -3  2  3  1  3  3  1 -2  3  3],"Sunday, Thursday, Friday"
Person9,Person22,0.4800,"[ -6  -3   1  -6 -11  -1  -4   0   1   0   0  -2   0  -2  -1   3   1   2
  -2  -1  -1   3   1]","Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person108,0.4744,[ 1 -4 -1 -5 -4  0 -7  0  1  0  0  2  3  1 -1  1  1  2 -2  2  1  2  1],"Tuesday, Sunday, Thursday, Friday"
Person9,Person6,0.4565,"[ -2  -7  -1 -11  -6   3  -3  -1   2   3   2   3   3   3  -2   3   0   2
   0   3   2   3   1]","Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person8,0.4537,[-3 -7 -6 -2 -3  3 -4  0  0  2  0  1  1  2  1  0  0  1 -2  1  1  1  1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person133,0.4506,[-3 -2 -1 -2 -9 -5 -2  0  1  0  3  2  2  2 -3  0  1 -1  1  2  0  1  2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person187,0.4143,[-3 -4  0 -9 -4  2 -2  1  3  3 -2  2  3 -3 -3  3  1  3  3 -2  2  3  3],"Monday, Sunday, Wednesday"
Person9,Person186,0.4015,[-2  0 -4 -3 -2  1 -3 -2  0  1  2  3  2 -2  1  2  1  2 -2  1  1  1  1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person134,0.3993,[-3 -2 -1 -1 -6 -1 -1  0 -1  1  1  2  1  2 -3  1  1  0  3  1  0  1  1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person153,0.3846,[-2 -6 -2  1 -3  2 -6 -4 -2  0  1  1  3  0 -2 -3  0  0 -2 -1  2  1 -1],"Tuesday, Monday, Friday, Thursday, Wednesday"
Person9,Person61,0.3602,[ 0 -3  0  0 -5 -6 -2  0  3  1  0  3  2 -2 -3  1  1  1  1  2  1  2  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person13,0.3342,[-3 -4  1 -1 -5 -2 -3  0  0  2  2  3  3 -3  1  2 -1  2  1  2  2  3  1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person89,0.3315,[-6  2 -3 -4 -5 -3 -3  2  2  0  0  1  3  2 -3  1  1 -3  1  0  0  3  2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person140,0.3056,[ 3 -1 -1 -3 -3 -2 -1 -1  1  2  1  3  3  1  1  0 -1  2  1  2  0  2  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person15,0.3031,[ 2 -1 -7 -4 -1  2 -1  1  1  1  1  3  2  3 -2  2  0  3  2  1  1  2  2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person48,0.3007,[-2 -3 -1 -5 -2  1 -2  0  1  3  3  2  2  1  0  1  1 -1 -1  2  3  3  2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person73,0.3000,"[  0 -11  -2   2  -1  -1  -2   1  -1   1   2   3   2  -2  -2  -1   1   3
  -3   0  -3   3   2]","Tuesday, Sunday, Thursday, Friday"
Person9,Person127,0.2823,[ 1 -1 -3  3 -7 -7  1 -1  0 -1  1  1  0  2 -3  1  0 -2  1  1  2  1  1],"Monday, Tuesday, Sunday, Wednesday"
Person9,Person138,0.2568,"[-11  -3  -7   0   2   0  -1   2   1   2   2   2   2  -3   1   1   0   0
   1   2   2   1   2]","Monday, Sunday, Friday"
Person9,Person162,0.2510,[-3 -7  0 -1 -7 -4  0  1  2  3  3  3  3 -3  3  3  1 -3  3  3  3  3  3],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person112,0.2360,[-2 -6  1 -2 -1  3 -1  0  1  0  0  1  0  1 -1 -1  0  2 -3 -1  0  2  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person38,0.2345,[-1 -3 -2 -3  2  0  2  1  1 -1 -2  2  3  2  2  0 -1  3  1  2 -1  1  2],"Sunday, Wednesday"
Person9,Person161,0.2027,[-4 -3  1 -1 -4 -2  1  0  0  2  1  3  3  3  0 -2  1 -1 -1  1  1  2  3],"Monday, Tuesday, Thursday, Wednesday"
Person9,Person84,0.1903,"[-10  -2  -2  -1  -4  -1  -3   2   2   3   3   3   3   2   3   3   1   3
   3   3   3   3   1]","Sunday, Friday"
Person9,Person178,0.1566,[-7  0  0 -5  0  6 -4 -3  0 -1 -2  1  3  3  3 -3  1  3 -3  1  2  2 -1],"Tuesday, Sunday, Monday, Friday, Thursday"
Person9,Person169,0.0769,[ 1 -2  0  2 -4 -3  0  1  0  1  0  1  3 -3  3  2 -1  2  2  3  1  2  2],"Monday, Tuesday, Sunday, Wednesday"
Person9,Person59,0.0000,[ 1 -1 -5  2  0  2 -2  2 -1  1  2  2  3  1 -3  1  0  3 -1 -1  0  3  1],"Tuesday, Sunday, Monday, Friday, Thursday"
Person9,Person148,-0.0622,[-1  0  2  3  0 -4 -3 -2  0  1  1  1  3  1  2  0 -1  1  0  2  2  2  2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person9,Person147,-0.4531,[ 3  0 -3  3  0  3  3  3  3  3  3  3  3  3  3  3 -1  0  3  3  3  3  3],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person10,Person4,0.7099,[ 5 -6 -6 -7  0 -6 -5  0 -4  1  0  0  0 -2  3 -1  1  3  2  1 -2  2  0],"Tuesday, Thursday, Wednesday, Friday"
Person10,Person30,0.5663,[ 2 -2 -2 -8 -4 -5 -4  0 -2  0 -1  3  2 -2  3 -3  1  2 -3  2  1  1  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person10,Person172,0.5563,[-3 -4 -4 -5 -2 -3 -6 -2 -1  1  1  3  3  0 -1 -2 -1  2  1  1  2  2  1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person10,Person159,0.5231,"[-13  -9  -6 -11  -9  -5  -1   0   2   2   3   0   3  -3  -3   0   0   3
   1   1   0   1   1]",Tuesday
Person10,Person29,0.5228,"[ -5 -10  -3 -11  -3   3  -3  -2   0  -1  -2   1   3  -1   3  -2   1   1
   1  -1   1   2   0]","Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person10,Person11,0.4723,"[-12  -8  -8  -8  -8   1  -3  -2   2   0   1   3   2   0  -3   0   1   2
  -3   1   3   3   1]","Tuesday, Sunday, Thursday"
Person10,Person8,0.4711,[-3 -7 -6 -2 -3  3 -4  0  0  2  0  1  1  2  1  0  0  1 -2  1  1  1  1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person10,Person28,0.4173,[-3 -7 -5 -5 -5 -1  0  0  0  1 -1  3  2  3 -3 -1  1  2  1  1  0  3  0],"Sunday, Thursday"
Person10,Person20,0.3890,[-2 -2 -3 -4 -7  0 -4  3 -1 -3 -2 -3  3 -2 -3 -3  1  1 -1  1  0  3 -1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person10,Person19,0.3802,[-6 -2 -6 -5 -6  0 -4  0 -1  3 -2  3  3  0  2 -1  1 -1  1 -2  3  3  1],"Tuesday, Sunday, Monday, Friday, Thursday"
Person10,Person173,0.3725,[-6 -4 -7 -5 -5  2  0 -4 -4  2  1  2  2  2 -3  2  1 -3 -2  1  0  2  1],"Tuesday, Sunday, Thursday, Friday"
Person10,Person180,0.3658,[-5 -3 -4 -4 -4  0 -1  1  1  0  1  1  0  0 -2  1  1 -2  1  1  0  1  1],"Tuesday, Sunday, Thursday, Friday"
Person10,Person82,0.3630,[-3 -4 -4 -6  3 -4 -3  2  1  2  2  3  2 -3  2  3  1  3  3  1 -2  3  3],"Sunday, Thursday, Friday"
Person10,Person186,0.3468,[-2  0 -4 -3 -2  1 -3 -2  0  1  2  3  2 -2  1  2  1  2 -2  1  1  1  1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person10,Person35,0.3302,[-2  0 -3 -3 -6 -4 -3  1 -3  0  1  3  3 -3 -3 -2  1  1  0  3  0  2 -1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person10,Person193,0.3275,[-5  1 -2 -3  0 -2 -1  1 -1  0 -1  1  2  0 -1 -1  0  3 -1  0  2  1  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person10,Person60,0.3266,[-1 -4 -4 -5 -4  0 -3  0  1  2  3  3  3  1 -3 -1  1 -1  0  2  1  2  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person10,Person113,0.3208,[-3 -6 -4 -4 -6  1  0  1  0  1  1  2  1  3  0 -1 -1  0  0  2  0  2  1],"Tuesday, Wednesday, Friday"
Person10,Person68,0.2459,[-3 -4 -2 -6 -4  1 -3  0  1  2  1  2  3 -2 -3 -3  1  3  3  3  0  3  2],"Tuesday, Sunday, Thursday, Friday"
Person10,Person133,0.2193,[-3 -2 -1 -2 -9 -5 -2  0  1  0  3  2  2  2 -3  0  1 -1  1  2  0  1  2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person10,Person138,0.1891,"[-11  -3  -7   0   2   0  -1   2   1   2   2   2   2  -3   1   1   0   0
   1   2   2   1   2]","Monday, Sunday, Friday"
Person10,Person61,0.1790,[ 0 -3  0  0 -5 -6 -2  0  3  1  0  3  2 -2 -3  1  1  1  1  2  1  2  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person10,Person127,0.1686,[ 1 -1 -3  3 -7 -7  1 -1  0 -1  1  1  0  2 -3  1  0 -2  1  1  2  1  1],"Monday, Tuesday, Sunday, Wednesday"
Person10,Person15,0.1530,[ 2 -1 -7 -4 -1  2 -1  1  1  1  1  3  2  3 -2  2  0  3  2  1  1  2  2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person10,Person140,0.1189,[ 3 -1 -1 -3 -3 -2 -1 -1  1  2  1  3  3  1  1  0 -1  2  1  2  0  2  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person10,Person134,0.1097,[-3 -2 -1 -1 -6 -1 -1  0 -1  1  1  2  1  2 -3  1  1  0  3  1  0  1  1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person10,Person162,0.0748,[-3 -7  0 -1 -7 -4  0  1  2  3  3  3  3 -3  3  3  1 -3  3  3  3  3  3],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person10,Person161,-0.0291,[-4 -3  1 -1 -4 -2  1  0  0  2  1  3  3  3  0 -2  1 -1 -1  1  1  2  3],"Monday, Tuesday, Thursday, Wednesday"
Person10,Person169,-0.0679,[ 1 -2  0  2 -4 -3  0  1  0  1  0  1  3 -3  3  2 -1  2  2  3  1  2  2],"Monday, Tuesday, Sunday, Wednesday"
Person10,Person148,-0.0916,[-1  0  2  3  0 -4 -3 -2  0  1  1  1  3  1  2  0 -1  1  0  2  2  2  2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person10,Person147,-0.5101,[ 3  0 -3  3  0  3  3  3  3  3  3  3  3  3  3  3 -1  0  3  3  3  3  3],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person11,Person23,0.8885,"[ -9  -6  -5 -13  -8  -2  -1  -3   2   0  -1   3   3  -3  -2   1   1   0
  -1  -1   0   1   1]","Tuesday, Sunday, Thursday"
